OBJECTID,fpbFtrID,fpbLong,fpbLat,fpbSiteID,fpbRevDt,fpbOFtrID,fpbONm,fpbOSiteID,fpbLocMd,fpbLocAccu,fpbLocDt,fpbFtrTy,fpbFtrNm,fpbRmvDt,fpbMltFtr,fpbFPasSta,fpbStaEvDt,fpbStaEvMd,fpbFySta,fpbFyCrit,fpbCrdDesc,Permanent_Identifier,ReachCode,Measure,EventDate,ReachSMDate,ReachResolution,fpbStrNm,fpbRdID,fpbRdMile,fpbRdNm,fpbLocONm,fpbFtrSTy,fpbFtrNmSr,fpbHeight,fpbLength,fpbWidth,fpbSlope,fpbDrop,fpbOrYr,fpbModDt,fpbModTy,fpbModDesc,fpbDesONm,fpbOwn,fpbLOwn,fpbOperate,fpbFyOwn,fpbOwnTy,fpbLOwnTy,fpbOwnONm,fpbFyTy,fpbFySTy,fpbFyOrYr,fpbFPasONm,fpbLocMdD,fpbFtrTyD,fpbFtrSTyD,fpbEvMdFAD,fpbEvMdPAD,fpbFyTyD,fpbOwnTyD,fpbLOwnTyD,fpbComment,fpbStrID,fpbStrMeas,OWEB_status,OWEB_userid,GlobalID,PriorityGroup
9740,18187,-121.7847824,43.75513839,18169,20100701,OR00279,OWRD,OR00279,DigDerive,200,20090000,Dam,Crane Prairie,,no,Blocked,20080502,OtherPartialAssess,Unknown,,Approximate location of dam structure,{093B1856-6AD8-4A15-AF2D-C7D919333AAA},17070301003649,99.541,2019-09-30T13:40:17.000,2012-02-22T00:00:00.000,2,Deschutes River,,,,same,DamPermanent,other,32,,285,,,1940,,,,same,U.S. Bureau of Reclamation,,,,Federal,,same,Unknown,,,ODFW,,,,,,,,,,1209151456389,380.545,,,{1E6A82BF-51C2-47A4-8D33-CB7B17CD1521},Group 6
9741,18188,-122.3479385,42.37771987,18170,20100701,OR00021,OWRD,OR00021,DigDerive,200,20090000,Dam,Fish Lake (Jackson-USBR),,no,Blocked,0,OtherPartialAssess,None,,Approximate location of dam structure,{931B5524-11D9-49F5-83BC-E2EC3CB626FB},17100307000119,99.996,2015-07-10T12:59:24.000,2013-09-23T10:22:52.000,2,North Fork Little Butte Creek,,,,same,DamPermanent,other,50,,1200,,,1916,,,,same,U.S. Bureau of Reclamation,,,,Federal,,same,,,,ODFW,,,,,,,,,,1226154424196,26.139,,,{BCC4D2C8-24C1-49BD-A435-F9A31D87904A},
9742,18189,-119.4628111,42.48329253,18171,20190927,OR00118,USBLM-OR-Lakeview,OR00118,DigDerive,200,20090000,Dam,Guano Slough (BLM),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{DE6F22E2-ECD8-4B9F-BAA1-706A8920FC43},17120008000089,55.117,2019-09-27T12:37:18.000,2012-02-27T00:00:00.000,2,Guano Slough,,,,same,DamPermanent,other,14,,420,,,1934,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1194443424691,2.573,,,{F4BBC59B-58E6-4F5A-9378-8AFD92DDAEBA},
9743,18190,-118.7627933,42.68745482,18172,20190927,OR00030,USBLM-OR-Burns,OR00030,DigDerive,200,20090000,Dam,Riddle's Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{25B224DB-E1D9-4E0C-9899-B6EC3C5204D5},17120003000717,93.524,2019-09-27T12:37:18.000,2012-02-26T00:00:00.000,2,Indian Springs Creek,,,,same,DamPermanent,other,10,,940,,,1913,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1187619426875,0.011,,,{72F09E11-99AB-45EC-A345-7BAA4DD4267D},
9744,18191,-117.9521301,43.55590772,18173,20100701,OR00074,OWRD,OR00074,DigDerive,200,20090000,Dam,Shumway Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{78CAB66F-B1CB-4290-8814-526259E57E42},17050116004040,96.916,2015-07-10T12:59:24.000,2013-08-08T14:46:22.000,2,Granite Creek,,,,same,DamPermanent,other,10,,1123,,,1921,,,,same,Mary Arrien,,,,Private,,same,Unknown,,,same,,,,,,,,,,1180627434916,32.057,,,{20AA9B8C-7C3B-487E-87A8-B124B2F9F1EC},
9745,18192,-117.4575039,45.11655223,18174,20100701,OR00076,OWRD,OR00076,DigDerive,200,20090000,Dam,Echo Lake Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{20F45139-5AFD-4C04-B8FF-DE6ECB8B42B8},17050203000130,98.227,2015-07-10T12:59:24.000,2012-02-21T00:00:00.000,2,West Eagle Creek,,,,same,DamPermanent,other,10,,580,,,1922,,,,same,"Phillips & Ingle Ditch Company, c/o Mile Miller",,,,Private,,same,Unknown,,,same,,,,,,,,,,1174544450192,14.135,,,{F2D66ED2-A38D-4607-8C84-DDF7E89B9228},
9746,18193,-117.4425125,45.12054824,18175,20100701,OR00077,OWRD,OR00077,DigDerive,200,20090000,Dam,Traverse Lake Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{AD1ECE0E-57F3-47A5-9339-B7A38CB58A60},17050203000131,98.671,2015-07-10T13:00:11.000,2012-02-21T00:00:00.000,2,West Eagle Creek,,,,same,DamPermanent,other,10,,420,,,1922,,,,same,"Phillips & Ingle Ditch Company, c/o Mile Miller",,,,Private,,same,Unknown,,,same,,,,,,,,,,1174544450192,15.559,,,{F0E32081-A3F8-46DC-8AE2-C93588392A02},
9747,18194,-120.8035979,42.08262141,18176,20100701,OR00078,OWRD,OR00078,DigDerive,200,20090000,Dam,South Arm Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{BE0D7C18-7190-4FF1-BC91-FD8A2C618D1F},18020001001952,69.097,2015-07-10T13:00:11.000,2013-08-27T14:27:52.000,2,Hay Creek,,,,same,DamPermanent,other,19,,170,,,1908,,,,same,Edward Garrett,,,,Private,,same,Unknown,,,same,,,,,,,,,,1207992420971,1.958,,,{6D9B57E2-CABA-4D4E-9FFB-74507A020CB7},
9748,18195,-117.3629608,45.08274078,18177,20100701,OR00079,OWRD,OR00079,DigDerive,200,20090000,Dam,Looking Glass Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{1040D029-0292-4472-83B3-D4D016097A46},17050203000696,99.775,2015-07-10T13:00:11.000,2012-02-21T00:00:00.000,2,Eagle Creek,,,,same,DamPermanent,other,13,,210,,,1919,,,,same,"Phillips & Ingle Ditch Company, c/o Mile Miller",,,,Private,,same,Unknown,,,same,,,,,,,,,,1173669450978,1.958,,,{31027859-5381-46D7-8440-BE1AE37DCA3C},
9749,18196,-117.3420563,45.12517929,18178,20100701,OR00080,OWRD,OR00080,DigDerive,200,20090000,Dam,Eagle Lake Dam,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{61BA9D20-CF03-48FF-B4AE-AB0EA7781DD9},17050203000121,99.694,2015-07-10T13:00:11.000,2012-02-21T00:00:00.000,2,Eagle Lake,,,,same,DamPermanent,other,33,,127,,,1920,,,,same,"Phillips & Ingle Ditch Company, c/o Mile Miller",,,,Private,,same,Unknown,,,same,,,,,,,,,,1173461451182,0.941,,,{55F3D6BF-7D3D-4B04-9903-E38570F9F120},
9750,18197,-117.0555833,42.62007987,18179,20100701,OR00081,OWRD,OR00081,DigDerive,200,20090000,Dam,Stimmel Reservoir (Brewster),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{46274487-9C99-49FA-A4AF-9B3E61EC6147},17050107002430,93.398,2015-07-10T13:00:11.000,2012-02-21T00:00:00.000,2,Cherry Creek,,,,same,DamPermanent,other,17,,600,,,1921,,,,same,Department of State Lands,,,,Private,,same,Unknown,,,same,,,,,,,,,,1170881425621,9.336,,,{5CE0E638-C077-492C-A02A-D78BFFD39B32},
9751,18198,-117.2036536,42.74769748,18180,20100701,OR00086,OWRD,OR00086,DigDerive,200,20090000,Dam,Deary Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{D6972ED3-3135-46F6-B5BF-4D03D28FA0DE},17050107005330,0.916,2015-07-10T13:00:11.000,2012-02-21T00:00:00.000,2,Soldier Creek,,,,same,DamPermanent,other,27,,330,,,1937,,,,same,A.C. Lee,,,,Private,,same,Unknown,,,same,,,,,,,,,,1173575427375,17.047,,,{2331AACF-88FA-41D9-AC54-DE411C2EA73E},
9752,18199,-119.8566605,43.67928519,18181,20100701,OR00087,OWRD,OR00087,DigDerive,200,20090000,Dam,Swamp Creek Reservoir (Harney),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{F23DD2DE-A76B-4310-B8EA-DB9793A967B7},17070303006212,63.798,2015-07-10T13:00:11.000,2012-02-22T00:00:00.000,2,Swamp Creek,,,,same,DamPermanent,other,18,,300,,,1925,,,,same,Department of State Lands,,,,Private,,same,Unknown,,,same,,,,,,,,,,1199874437185,19.723,,,{9F2BA6B3-2200-416C-B20D-F6B80027EA45},
9753,18200,-117.0289794,42.76078498,18182,20100701,OR00089,OWRD,OR00089,DigDerive,200,20090000,Dam,Salt Lick Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{657C5297-27EE-4558-8B34-196C8EE3FD05},17050107002224,82.011,2015-07-10T13:00:11.000,2012-02-21T00:00:00.000,2,Unnamed trib to Toppin Creek,,,,same,DamPermanent,other,23,,940,,,1933,,,,same,Vernon Warn,,,,Private,,same,Unknown,,,same,,,,,,,,,,1170444427574,1.686,,,{A96DC768-A631-4E9A-AA6D-33EBEDCB3CB0},
9754,18201,-121.3182526,42.06465911,18183,20100701,OR00138,OWRD,OR00138,DigDerive,200,20090000,Dam,Bryant Mt. Dam,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{2A71CEF8-6E71-42F1-AE6B-2E4656B1C365},18010204005124,96.342,2015-07-10T13:00:11.000,2012-02-20T00:00:00.000,2,Unnamed trib to Mills Creek,,,,same,DamPermanent,other,15,,347,,,1946,,,,same,Loveness Lumber Company,,,,Private,,same,Unknown,,,same,,,,,,,,,,1213235420472,3.041,,,{62C86FC8-861F-4C84-98AB-E2AB9AE4762F},
9755,18202,-122.7350104,42.33070793,18184,20100701,OR00139,OWRD,OR00139,DigDerive,200,20090000,Dam,Pierce Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{E1B3254E-2A48-4172-AEC3-A5877664262D},17100307000969,99.888,2015-07-10T13:00:11.000,2012-07-21T00:00:00.000,2,Dry Creek,,,,same,DamPermanent,other,29,,1138,,,1955,,,,same,W.V. Johnston,,,,Private,,same,Unknown,,,same,,,,,,,,,,1227571423583,4.499,,,{A3D11DAF-9CCF-4300-99B5-CA3CC0B9B3C9},
9756,18203,-123.3574601,42.7130413,18185,20100701,OR00142,OWRD,OR00142,DigDerive,200,20090000,Dam,Strong Reservoir,,no,UnkAnad,0,NA,Unknown,,Approximate location of dam structure,{F6ADAA02-5B35-4DE2-9C10-5629D789C29C},17100310028990,89.547,2015-07-10T13:00:11.000,2014-02-21T11:28:11.000,2,"Sour Dough Gulch, trib to Wolf Creek",,,,same,DamPermanent,other,32,,500,,,1926,,,,same,Roger Strong,,,,Private,,same,Unknown,,,same,,,,,,,,,,1233578427131,0.311,,,{1091473B-B6D7-42DF-95A9-1FA783631244},
9757,18204,-118.8787918,42.47798919,18186,20100701,OR00143,OWRD,OR00143,DigDerive,200,20090000,Dam,H L Creek Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{95F809D6-DB3A-4AF1-9213-8CAF5CB87C50},17120008002576,99.908,2015-07-10T13:00:11.000,2012-02-27T00:00:00.000,2,Sixmile Creek,,,,same,DamPermanent,other,10,,380,,,1943,,,,same,"Roaring Springs Ranch, Inc.",,,,Private,,same,Unknown,,,same,,,,,,,,,,1189100424470,5.439,,,{3003EC16-B3E1-4C92-B5B8-19E31D8CF369},
9758,18205,-122.5830765,42.43764114,18187,20100701,OR00204,OWRD,OR00204,DigDerive,200,20090000,Dam,Gardener Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{33206AE4-BA03-40D9-AB5F-8C54D9998BB1},17100307004618,7.439,2015-07-10T13:00:11.000,2012-02-25T00:00:00.000,2,South Fork Long Branch,,,,same,DamPermanent,other,65,,800,,,1952,,,,same,Domes Turkey Farm,,,,Private,,same,Unknown,,,same,,,,,,,,,,1226063424364,2.179,,,{D151707F-A43C-4D6D-924B-574C2E8D256F},
9759,18206,-123.2527791,45.08012679,18188,20100701,OR00206,OWRD,OR00206,DigDerive,200,20090000,Dam,Walker Reservoir (Salt Creek),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{C68D4185-2B4D-4E7F-ACEF-EC2EE9A4311E},17090008003221,9.155,2015-07-10T13:00:11.000,2012-02-23T00:00:00.000,2,Salt Creek,,,,same,DamPermanent,other,22,,700,,,1952,,,,same,Don Walker,,,,Private,,same,Unknown,,,same,,,,,,,,,,1232202451614,20.268,,,{CE229112-4EA5-4F57-BAEF-8E37389843CB},
9760,18207,-121.0044785,42.46855163,18189,20100701,OR00207,OWRD,OR00207,DigDerive,200,20090000,Dam,Obenchain Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{C993AA47-23A1-4078-A9B8-B950E2E8F1A2},18010202002527,99.278,2015-07-10T13:00:11.000,2012-02-27T00:00:00.000,2,Fritz Creek,,,,same,DamPermanent,other,26,,920,,,1958,,,,same,Frank W. Obenchain,,,,Private,,same,Unknown,,,same,,,,,,,,,,1210947424470,10.706,,,{B707B365-54C6-4018-9D0A-42B1F40272FD},
9761,18208,-120.317559,43.92260121,18190,20100701,OR00208,OWRD,OR00208,DigDerive,200,20090000,Dam,Logan Butte Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{54D48C9A-3764-4019-AA4F-7957832FBA0D},17070304002651,95.322,2015-07-10T13:00:11.000,2012-02-22T00:00:00.000,2,Middle Fork Camp Creek,,,,same,DamPermanent,other,36,,950,,,1953,,,,same,A.N. & Nina Luttrell,,,,Private,,same,Unknown,,,same,,,,,,,,,,1202375439608,9.018,,,{717023AB-5857-46ED-B5DA-F96498E6EE74},
9762,18209,-122.4489617,42.47993305,18191,20100701,OR00212,OWRD,OR00212,DigDerive,200,20090000,Dam,Willow Lake Dam (Jackson),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{B84EA5E2-9853-447C-838B-9C69B5B9CB93},17100307000189,95.813,2015-07-10T13:00:11.000,2012-02-25T00:00:00.000,2,Willow Creek,,,,same,DamPermanent,other,54,,2600,,,1953,,,,same,City of Medford,,,,City,,same,Unknown,,,same,,,,,,,,,,1224874425214,7.339,,,{A741CF83-31E1-421D-A233-3CCA850669ED},
9763,18210,-120.4538422,44.188591,18192,20100701,OR00213,OWRD,OR00213,DigDerive,200,20090000,Dam,Bonnie View Dam,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{EDDE51D5-7BB5-427D-8173-E5BD7F8C3984},17070304000779,76.553,2015-07-10T13:00:11.000,2012-02-22T00:00:00.000,2,Horse Heaven Creek,,,,same,DamPermanent,other,38,,598,,,1953,,,,same,Gill Cattle Company,,,,Private,,same,Unknown,,,same,,,,,,,,,,1204992441724,4.428,,,{D928019A-C5FC-4233-AE81-4CF9E2DF9C3B},
9764,18211,-123.0813609,45.29852809,18193,20100701,OR00216,OWRD,OR00216,DigDerive,200,20090000,Dam,Kuehne Dam,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{9FE77BC0-5401-4E3D-A777-F1C530961FBA},17090007000300,99.274,2015-07-10T13:00:11.000,2012-02-24T00:00:00.000,2,Unnamed trib to Chehalem Creek,,,,same,DamPermanent,other,38,,610,,,1952,,,,same,Harold Kuehne,,,,Private,,same,Unknown,,,same,,,,,,,,,,1230922453168,2.642,,,{5C30D2FD-177F-48AD-9BA7-B917CEDEC8B5},
9765,18212,-121.3023682,45.51488113,18194,20100701,OR00217,OWRD,OR00217,DigDerive,200,20090000,Dam,Evans Reservoir (Wasco),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{3E8744F1-A247-499E-9576-E1BA10528AC2},17070105001215,99.809,2015-07-10T13:00:11.000,2012-02-24T00:00:00.000,2,Dry Fork,,,,same,DamPermanent,other,13,,259,,,1953,,,,same,"Kortge Brothers, LLC The Dalles, 97058",,,,Private,,same,Unknown,,,same,,,,,,,,,,1212598455213,3.741,,,{409B5EFA-1194-4C3D-9A85-77A25C249231},
9766,18213,-118.6530304,43.96974182,18195,20100701,OR00221,OWRD,OR00221,DigDerive,200,20090000,Dam,Jones Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{F8D41D1E-29B6-43C9-8987-2EE64CA03704},17050116003015,63.714,2015-07-10T13:00:11.000,2012-07-20T00:00:00.000,2,"Duck Creek, trib to Wolf Creek",,,,same,DamPermanent,other,21,,746,,,1958,,,,same,City of Ashland,,,,Private,,same,Unknown,,,same,,,,,,,,,,1186404439807,1.496,,,{DE9530B3-A828-4F87-928E-DD180EA7D40B},
9767,18214,-122.7151679,42.41274742,18196,20100701,OR00222,OWRD,OR00222,DigDerive,200,20090000,Dam,Yankee Reservoir (Gardener Reservoir),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{4E83765A-A323-42FE-BBF2-5B3B5D21A562},17100307004432,100,2015-07-10T13:00:11.000,2012-02-25T00:00:00.000,2,Yankee Creek,,,,same,DamPermanent,other,55,,970,,,1951,,,,same,Victor E. Gardener,,,,Private,,same,Unknown,,,same,,,,,,,,,,1227498424273,3.8,,,{2342F668-0046-4AE5-A28F-D723037DAB84},
9768,18215,-119.8838501,44.50875091,18197,20100701,OR00223,OWRD,OR00223,DigDerive,200,20090000,Dam,Fort Creek Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{A0099FE3-0DA5-49A8-8374-18EF8C88A5D1},17070201002380,90.822,2015-07-10T13:00:11.000,2012-07-23T13:23:38.000,2,Unnamed trib to Fort Creek,,,,same,DamPermanent,other,20,,965,,,1953,,,,same,Antone Ranch LLC,,,,Private,,same,Unknown,,,same,,,,,,,,,,1198866445183,1.25,,,{16362ED1-D6C7-48AD-B05A-A5334AE80628},
9769,18216,-117.868042,44.02024841,18198,20190927,OR00090,USBLM-OR-Vale,OR00090,DigDerive,200,20090000,Dam,Becker,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{205A338A-8D68-41C3-852C-BA2805B419DC},17050118002242,100,2019-09-27T13:41:59.000,2012-07-20T00:00:00.000,2,North Fork Indian Creek,,,,same,DamPermanent,other,10,,365,,,1927,,,,same,U.S. Bureau of Land Management,,,,Private,,same,Unknown,,,same,,,,,,,,,,1178237440167,3.491,,,{A47CADB9-D52A-43E1-9883-BE5C4ACC5BD7},
9770,18217,-117.7562485,43.15821075,18199,20190927,OR00094,USBLM-OR-Vale,OR00094,DigDerive,200,20090000,Dam,Clark Reservoir 2,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{73BDBC54-93DB-4937-B75A-93935FD43141},17050110001391,97.687,2019-09-27T12:37:18.000,2012-07-20T00:00:00.000,2,Unnamed trib to Owyhee River,,,,same,DamPermanent,other,14,,231,,,1920,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1178232431077,12.22,,,{0BD2ADA2-0A37-4782-AF4C-8876922FC76B},
9771,18218,-117.1508484,45.0618515,18200,20100701,OR00095,OWRD,OR00095,DigDerive,200,20090000,Dam,Clear Creek Reservoir-West Fork,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{F654E29F-5948-4189-B695-30B29A3186A7},17050201004108,9.734,2015-07-10T13:00:11.000,2012-02-19T00:00:00.000,2,Clear Creek,,,,same,DamPermanent,other,16,,255,,,1924,,,,same,Tony Chetwood,,,,Private,,same,Unknown,,,same,,,,,,,,,,1170299448659,29.086,,,{F110266E-52DF-4178-B8DE-212E99B5F47E},
9772,18219,-123.4771878,44.0679397,18201,20121022,OR00099,OWRD,OR00099,DigDerive,200,20090000,Dam,Forcia & Larsen Log Pond,,no,Blocked,20120000,NA,Unknown,,Approximate location of dam structure,{764272FA-D599-41DB-8394-6199186BD800},17090003004698,98.756,2019-09-30T13:40:17.000,2012-02-23T00:00:00.000,2,Elk Creek,,,,same,DamPermanent,other,19,,160,,,1923,,,,same,"Peggy Kraft, Don Merkle",,,,Private,,same,Unknown,,,same,,,,,,,,,,1234510440554,3.759,,,{28D9E46E-86FC-4559-960D-C33C71AC7D0E},Group 15
9773,18220,-118.4748383,43.79182052,18202,20100701,OR00100,OWRD,OR00100,DigDerive,200,20090000,Dam,Sitz Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{00E65C38-200B-46AB-AB3F-6D108E8C95BF},17050116003348,65.053,2015-07-10T13:00:11.000,2012-07-20T00:00:00.000,2,Warmspring Creek,,,,same,DamPermanent,other,22,,370,,,1924,,,,same,James Sitz,,,,Private,,same,Unknown,,,same,,,,,,,,,,1184345437866,3.84,,,{1006A69E-B33C-46C0-B265-41DE68D203DF},
9774,18221,-122.5504684,45.46001052,18203,20100701,OR00102,OWRD,OR00102,DigDerive,200,20090000,Dam,Veterans Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{A26C259B-A3EC-4E1B-B623-75EF23DB0CD0},17090012008362,10.287,2015-07-10T13:00:11.000,2012-02-23T00:00:00.000,2,Veterans Creek,,,,same,DamPermanent,other,30,,250,,,1923,,,,same,Lincoln Memorial Cemetery,,,,Private,,same,Unknown,,,same,,,,,,,,,,1225657454667,1.389,,,{5F2EA452-9665-45B8-B1C6-A2A17ED7AE4C},
9775,18222,-122.9074885,45.62881682,18204,20100701,OR00105,OWRD,OR00105,DigDerive,200,20090000,Dam,Van Raden,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{F8BCB5CB-F0B3-4B38-9FB1-55A329E2BD86},17090010000070,92.826,2015-07-10T13:00:11.000,2012-02-23T00:00:00.000,2,Rock Creek,,,,same,DamPermanent,other,27,,320,,,1975,,,,same,Fred & Kenneth Raden,,,,Private,,same,Unknown,,,same,,,,,,,,,,1229444454907,26.845,,,{9B02AD06-35F0-4F2D-8AFB-21627B72F282},
9776,18223,-119.531988,42.09409703,18205,20100701,OR00108,OWRD,OR00108,DigDerive,200,20090000,Dam,Nick Barry Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{D0CFBA2F-BE4B-4357-9AE0-624861A0FD42},17120008001983,99.657,2015-07-10T13:00:11.000,2012-02-27T00:00:00.000,2,Jack Creek,,,,same,DamPermanent,other,27,,830,,,1927,,,,same,Dan Barry,,,,Private,,same,Unknown,,,same,,,,,,,,,,1195262420968,1.085,,,{424193CD-3172-4409-B013-48B729FECA1C},
9777,18224,-122.7183304,42.15666961,18206,20111208,OR00110,OWRD,OR00110,DigDerive,200,20090000,Dam,Reeder Gulch Reservoir,,no,UnkAnad,0,NA,Unknown,,Approximate location of dam structure,{6E2C4555-E5F6-417C-975C-FA7FB91340A8},17100308000126,99.772,2015-07-10T13:00:11.000,2012-04-30T17:44:44.000,2,Ashland Creek,,,,same,DamPermanent,other,110,,546,,,1928,,,,same,City of Ashland,,,,City,,same,Unknown,,,same,,,,,,,,,,1227202422154,8.474,,,{83D7A7E2-55BD-4A2D-9BE4-595C100FB0A0},
9778,18225,-120.8570023,42.26013946,18207,20100701,OR00111,OWRD,OR00111,DigDerive,200,20090000,Dam,Fishhole Creek Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{AF6FBFD6-1DC3-4439-A3AB-931792C37C7C},18010202000138,75.454,2015-07-10T13:00:11.000,2012-02-27T00:00:00.000,2,Fishhole Creek,,,,same,DamPermanent,other,17,,115,,,1928,,,,same,U.S. Forest Service,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1210372424183,37.474,,,{C4B2E015-7DE7-4BB9-A989-C52413BACB95},
9779,18226,-117.5212631,44.76128005,18208,20100701,OR00114,OWRD,OR00114,DigDerive,200,20090000,Dam,Love Reservoir (Baker),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{62FFEE0C-BBC9-4655-81F2-D0C66D682296},17050203004657,96.552,2015-07-10T13:00:11.000,2013-08-01T10:14:41.000,2,Love Ditch,,,,same,DamPermanent,other,30,,755,,,1952,,,,same,Ralph Byrne,,,,Private,,same,Unknown,,,same,,,,,,,,,,1175284447629,0.617,,,{2C8B24D4-1F9B-4CD2-BAEC-7EB93351E65C},
9780,18227,-123.3570175,45.31134033,18209,20100701,OR00115,OWRD,OR00115,DigDerive,200,20090000,Dam,Haskins Creek Dam,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{7E81D1B2-0352-4D04-B00E-4C340F523673},17090008002172,96.402,2015-07-10T13:00:11.000,2012-02-23T00:00:00.000,2,Haskins Creek,,,,same,DamPermanent,other,85,,280,,,1930,,,,same,McMinnville Water and Light,,,,PubSpDistrict,,same,Unknown,,,same,,,,,,,,,,1233144453579,8.6,,,{15644502-3A76-482E-B96F-F29510B35636},
9781,18228,-117.129982,45.05863952,18210,20100701,OR00120,OWRD,OR00120,DigDerive,200,20090000,Dam,Mehlhorn & Bassett,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{29C9BBA3-9DE0-4F03-A7ED-1EE517400CDF},17050201000481,99.78,2015-07-10T13:00:11.000,2012-02-19T00:00:00.000,2,Unnamed trib to Clear Creek,,,,same,DamPermanent,other,20,,330,,,1939,,,,same,Elmer Douglas,,,,Private,,same,Unknown,,,same,,,,,,,,,,1171438450428,1.7,,,{9A269002-416D-4282-B083-30C112BF70E9},
9782,18229,-118.0788482,44.82610404,18211,20100701,OR00121,OWRD,OR00121,DigDerive,200,20090000,Dam,Pine Creek Reservoir (Baker),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{44121BB7-F05C-41D1-9557-EC384D21BC9D},17050203001119,95.915,2015-07-10T13:00:11.000,2012-02-21T00:00:00.000,2,Pine Creek,,,,same,DamPermanent,other,18,,340,,,1933,,,,same,"Tom ""Mac"" & Joyce Kerns",,,,Private,,same,Unknown,,,same,,,,,,,,,,1178945448493,17.306,,,{67836B7E-7EA9-4535-9AAA-FE64B7D4EA0E},
9783,18230,-117.2378693,42.90694419,18212,20190927,OR00122,USBLM-OR-Vale,OR00122,DigDerive,200,20090000,Dam,Antelope (Malheur),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{9EF9180D-907D-48CF-B98E-4A249459A6FB},17050108003619,12.59,2019-09-27T13:41:59.000,2012-07-20T00:00:00.000,2,Jack Creek,,,,same,DamPermanent,other,56,,850,,,1923,,,,same,U.S. Bureau of Land Management,,,,PubSpDistrict,,same,Unknown,,,same,,,,,,,,,,1173041429276,6.5,,,{38E70CAD-617D-4B5C-A1E1-1AB1595C8CB8},
9784,18231,-117.6254782,43.3345323,18213,20100701,OR00125,OWRD,OR00125,DigDerive,200,20090000,Dam,"Kent, David Reservoir",,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{46D527C1-738F-4CC4-94C7-011F071C4A98},17050110001052,99.912,2015-07-10T13:00:11.000,2012-07-20T00:00:00.000,2,Juniper Mountain Creek,,,,same,DamPermanent,other,18,,1320,,,1919,,,,same,William Cutler,,,,Private,,same,Unknown,,,same,,,,,,,,,,1176146433453,1.637,,,{006BB5C5-71A2-4FB0-9018-2EE9A1C77BBA},
